timestep,v_cmd,w_cmd,d_tg,dtheta_tg
92,-0.4862227439880371,-0.028663814067840576,3.2944330566812434,0.28953642819277464
93,-0.4856451451778412,0.028370976448059082,3.2860971583073124,0.2905202603563182
94,-0.4822080135345459,0.19777607917785645,3.27791333209683,0.3052028608815254
95,-0.476318895816803,0.2971944808959961,3.2695467986925313,0.33156659493866986
96,-0.4740922451019287,0.2539692521095276,3.2611947104682,0.3565605554519236
97,-0.469216912984848,0.07539159059524536,3.252530628332075,0.36666750087169697
98,-0.4689804017543793,0.07162749767303467,3.2440470321998016,0.37206596942308257
99,-0.46562933921813965,0.2517486810684204,3.235558047577667,0.39176409640691406
100,-0.4635964035987854,0.2396836280822754,3.226640044944106,0.41684262908860814
101,-0.46440327167510986,0.38603758811950684,3.2175727730445285,0.45030180052567215
102,-0.46796607971191406,0.4366196393966675,3.205400313936867,0.4923571394957174
103,-0.4715674817562103,0.4627010226249695,3.192618294464722,0.536239572136431
104,-0.4720298647880554,0.47040677070617676,3.1787483365517124,0.5892200531150193
105,-0.4721827805042267,0.4768860340118408,3.1615863450906287,0.6444784278281572
106,-0.47155430912971497,0.477632999420166,3.142910937074794,0.6935685915150289
107,-0.47275134921073914,0.47789013385772705,3.123084394790263,0.7439521106422664
108,-0.4730766713619232,0.4794214367866516,3.1028331830344182,0.791137818920595
109,-0.4747396409511566,0.48024213314056396,3.079528926375289,0.8340380048280275
110,-0.4761528968811035,0.4801607131958008,3.0553590363608905,0.875542347695288
111,-0.47713732719421387,0.48164522647857666,3.0313915068935104,0.9246204937461281
112,-0.4793188273906708,0.482627809047699,3.004880941509777,0.9627310864972176
113,-0.47955965995788574,0.48218345642089844,2.9770481704600544,1.0078893197108436
114,-0.4801650643348694,0.48148465156555176,2.947933371021441,1.0546376166603368
115,-0.4808485209941864,0.4803450107574463,2.9171897185102735,1.0981208657755217
116,-0.4819522798061371,0.48081105947494507,2.8848281978984915,1.1431523095577958
117,-0.482529878616333,0.4785225987434387,2.8516724520189736,1.1885430493240323
118,-0.4851304590702057,0.479913592338562,2.8174273617117245,1.2340694503872505
119,-0.4854079782962799,0.4773979187011719,2.7810926760620878,1.2805044215575092
120,-0.48580095171928406,0.47369080781936646,2.744084860898075,1.3306023852448252
121,-0.4862958788871765,0.4694070816040039,2.705388566786682,1.3781612211529328
122,-0.48712748289108276,0.46413248777389526,2.6666398774971767,1.4261675486209937
123,-0.48785507678985596,0.45864301919937134,2.6257386954270343,1.4650567494968438
124,-0.48831403255462646,0.4517238140106201,2.5857564907942274,1.5055076585407106
125,-0.48876503109931946,0.4435182213783264,2.545802293628804,1.5470703091937084
126,-0.4892313778400421,0.4348338842391968,2.5038046841690056,1.5834876589647147
127,-0.48851171135902405,0.4179002642631531,2.4598605373531215,1.6290632793224222
128,-0.4888109564781189,0.4080808758735657,2.416540874800324,1.6657457186862812
129,-0.4887707829475403,0.3960167169570923,2.372230878096712,1.7047532742284541
