#{"t_start": 1769887389.2763064, "env_id": "None"}
r,l,t
10.900578,39,2635.593046
12.403473,71,2643.646112
-9.600622,128,2644.96337
-9.395706,120,2645.744312
10.790174,23,2648.35133
12.130055,454,2651.275639
4.772084,600,2655.28474
1.1761544,600,2660.722891
15.614662,153,2660.722963
10.125831,345,2683.728467
1.6724497,600,2686.958709
-1.7422034,600,2692.1105
-1.4691105,600,2692.454987
2.39073,600,2696.314426
2.102702,600,2696.984887
11.717701,50,2698.129213
3.4298904,600,2700.096896
9.708464,482,2702.699072
11.224217,98,2709.416349
1.6627208,600,2719.160213
3.0879428,600,2723.192248
10.542564,233,2723.510774
-0.33439893,600,2728.699949
-0.66948265,600,2728.700006
13.611686,131,2733.912133
-1.8395334,600,2751.593908
15.841162,260,2752.396929
1.9925655,600,2754.935908
10.64748,203,2756.707814
1.0233594,600,2759.971712
-0.5461968,600,2764.114867
4.1303344,600,2767.888925
-0.16824995,600,2770.492021
13.756819,176,2776.615669
-0.739475,600,2777.059998
12.8710165,177,2780.007996
14.001309,475,2782.164198
14.764141,332,2788.97468
-0.67967486,600,2790.954446
14.328918,572,2793.035795
12.926333,217,2794.843941
13.465885,237,2803.735852
-10.033127,96,2805.77802
13.337196,149,2809.896041
13.897241,217,2815.285532
-0.31304926,600,2819.823903
1.4372083,600,2822.372815
14.921717,501,2824.19882
13.729438,104,2990.86328
13.649349,442,2993.296222
13.9457445,593,2994.612524
-5.8457284,435,2994.839658
15.226469,212,2997.445704
14.611385,298,3001.004694
13.272021,189,3005.002142
1.4413209,600,3007.711839
10.744679,525,3011.76476
10.817112,391,3013.390929
11.07833,197,3019.504392
10.949008,166,3019.50445
14.715692,354,3025.85254
15.252388,200,3027.331345
12.1962805,94,3030.129864
14.478323,328,3031.417274
-8.477451,77,3040.097608
-8.951323,177,3045.827505
12.415441,186,3048.214752
13.074374,164,3048.479586
-10.845433,350,3052.694134
-1.6437067,600,3055.476491
-0.8147588,600,3058.298332
0.569023,600,3060.739343
1.9746609,600,3062.197155
14.911861,167,3067.407236
13.500321,563,3071.140104
14.645371,230,3074.282888
12.72143,123,3074.70318
-1.8067828,600,3079.333956
10.300334,111,3079.918811
14.527907,219,3080.148979
-12.47978,587,3085.673495
12.491527,238,3089.124142
12.167119,137,3089.635213
11.474523,166,3089.736149
12.969675,145,3090.975494
-9.586896,332,3095.594579
12.353379,157,3097.666763
11.920782,84,3105.079931
14.839102,237,3105.852269
-1.2468448,600,3107.538093
11.78104,184,3110.459535
11.612767,195,3111.556639
-1.8601627,600,3113.347722
-9.179062,39,3114.811871
11.277344,89,3115.172373
12.140793,159,3115.607262
14.696182,241,3116.172008
-1.310842,600,3120.351457
-8.270342,71,3124.34834
13.042836,131,3126.531746
11.650942,119,3128.476737
-10.087495,33,3130.309353
-9.332324,206,3131.107966
12.597759,148,3132.580012
12.47023,177,3135.453437
5.8578043,558,3142.925052
15.557325,177,3144.341625
12.187315,154,3149.894713
13.434287,328,3150.576032
14.140251,271,3151.03971
-2.0754929,600,3153.455047
14.908516,206,3154.431657
-2.0213413,600,3158.897918
12.296452,97,3160.961926
12.954488,176,3164.314273
12.352428,122,3164.875832
-9.519368,154,3167.994771
14.945072,226,3168.426749
10.705866,43,3169.108103
-2.7356582,600,3173.909065
16.211437,249,3182.485601
12.856892,143,3185.304032
14.733239,184,3188.828792
10.749255,44,3190.306093
-12.022362,287,3191.31441
-1.5502927,600,3196.40475
13.655493,325,3197.801659
-0.839862,600,3198.256972
15.573463,219,3198.822693
12.290468,123,3202.931
-3.108944,600,3203.367692
12.51221,199,3205.184196
11.796556,160,3208.575042
12.888924,181,3218.360666
11.620514,143,3219.126375
13.179087,186,3219.389938
-0.11360807,600,3221.509291
10.440516,61,3226.075943
12.11811,168,3227.639171
-1.6132303,600,3232.968386
11.751425,124,3233.404349
10.992582,67,3235.244078
1.7055198,600,3236.584925
11.003651,35,3236.914894
12.791698,453,3242.937384
12.460119,130,3248.263916
11.890541,459,3248.62882
10.8071,80,3252.137955
14.178133,172,3254.940687
11.100089,368,3260.304781
12.897408,123,3262.675854
0.02355213,600,3266.97011
14.199648,367,3267.694423
-2.8981128,600,3271.323265
-2.1653068,600,3273.155225
14.522579,205,3274.98584
12.943732,194,3276.545159
12.096339,128,3276.77604
-11.601738,359,3277.428886
11.242837,31,3280.178444
13.4191475,137,3282.144591
13.522746,215,3284.137772
12.186245,111,3285.490165
-3.1983478,600,3289.127634
10.739221,124,3290.37299
10.966686,96,3290.965676
12.224394,215,3299.088138
11.384731,124,3299.442136
-1.2469518,600,3304.171545
12.727623,183,3304.737855
12.539006,126,3305.138519
14.658968,171,3309.809718
11.479644,62,3312.393791
-5.4179792,600,3315.857178
13.056839,170,3318.489245
14.595537,269,3319.727735
11.373704,94,3320.487531
13.076233,139,3320.588324
13.988489,210,3323.181762
12.354751,142,3328.199501
12.249137,507,3328.323503
12.4708185,88,3330.332021
-0.57542235,600,3335.218158
11.430751,281,3335.985434
13.253431,189,3337.058775
-9.590176,220,3344.473229
-2.7939925,600,3345.205827
14.306191,143,3346.644176
13.3606615,164,3346.984382
12.001436,120,3348.857723
13.568917,185,3349.338015
-3.146221,600,3349.98554
12.308382,70,3355.027774
13.13987,136,3362.240606
11.206422,126,3364.244825
14.797736,188,3366.590654
13.316664,125,3369.149578
12.388851,198,3371.377203
10.47837,93,3372.74603
-8.432993,103,3383.121978
-7.1425996,600,3386.515453
9.311531,205,3387.657828
-2.784246,600,3388.61225
0.13683578,600,3391.392314
10.613931,33,3392.289775
-10.131254,398,3394.54239
13.018662,202,3395.663839
-4.3942537,600,3404.089286
0.46599323,600,3405.197456
11.672214,130,3405.986079
11.079541,115,3407.427965
-4.5111365,600,3412.599071
11.457051,91,3417.723197
11.8829,218,3420.214056
11.566315,134,3427.493871
-10.043514,559,3429.722468
11.517722,135,3432.816544
-8.766193,582,3434.792752
11.553583,115,3440.508333
13.398072,131,3444.508904
12.114926,120,3446.516237
-5.8366003,600,3450.798008
-3.4973772,600,3454.208262
-0.36017382,600,3455.346512
-9.367441,217,3459.415396
-1.5451021,600,3459.903626
11.736243,138,3462.072143
14.491538,181,3464.993468
9.969709,71,3468.03963
-2.732147,600,3471.869793
-1.6162452,600,3473.00159
-2.1275196,600,3473.756083
14.513826,220,3475.706251
10.920588,101,3476.483282
12.668552,153,3479.40851
15.040732,274,3485.176479
15.0060005,162,3486.24908
-9.950628,10,3487.41063
-0.012529513,600,3487.989269
12.47916,170,3492.179761
11.5032425,196,3493.955847
10.555586,80,3497.001934
11.171342,358,3499.876322
12.015831,112,3504.699278
12.495543,257,3505.368072
-1.6626034,600,3508.408852
13.157431,137,3509.36956
11.366594,293,3512.471995
11.767753,241,3514.610936
-2.621159,600,3523.176301
12.404249,184,3526.365209
8.422617,162,3526.85902
15.361059,242,3527.433313
9.21274,238,3531.844943
10.765364,213,3533.645437
-11.311162,538,3534.63918
8.995132,118,3536.521509
10.912766,248,3540.545074
12.506322,130,3541.48088
11.338767,400,3542.302143
13.783716,136,3542.766107
2.0664728,600,3543.563131
15.504889,275,3545.787375
11.600987,87,3546.345081
11.481651,90,3550.695889
-4.9079704,600,3553.040913
11.786509,211,3693.556733
10.301684,94,3694.849946
11.336025,149,3697.321718
12.444921,141,3699.467864
-8.936068,186,3700.263242
12.362551,129,3703.083105
14.90143,291,3714.120789
12.695427,199,3719.643948
14.709055,245,3720.898925
12.153614,505,3721.009303
-9.80951,15,3721.341414
-10.083046,194,3722.028424
15.38803,278,3725.844136
13.318994,211,3726.665673
10.257285,80,3730.916049
13.510733,165,3732.488837
14.243454,482,3734.153827
11.16463,68,3738.44015
-1.7045845,600,3738.67415
15.302806,161,3738.775695
1.624722,600,3739.709194
13.978777,149,3742.518761
14.9051695,156,3744.080721
-7.909498,80,3747.808429
9.931484,262,3750.330905
13.670297,125,3756.612026
14.097021,161,3756.612093
14.407272,227,3757.979712
-1.8929497,600,3758.085226
13.984502,175,3758.444607
14.221751,172,3759.176697
-11.499803,553,3761.531529
16.301342,250,3762.336698
12.851687,110,3770.633527
15.403124,218,3772.655466
12.351491,101,3773.875756
16.477695,211,3774.342991
12.131689,297,3777.733854
14.45251,189,3778.092065
13.374924,189,3779.873013
16.458654,235,3783.226772
11.40709,52,3783.915221
0.14038157,600,3788.831487
17.065397,210,3796.153266
14.476004,147,3796.384208
16.69166,223,3802.748163
16.157595,192,3804.769814
-7.647149,305,3804.76989
15.550258,223,3808.967772
14.292517,369,3815.217438
11.6013,94,3815.349776
15.158637,173,3815.827508
10.95582,155,3820.218783
12.232679,116,3822.042572
2.1654828,600,3825.719164
11.0954485,92,3826.1712
0.88255835,600,3826.742944
0.29750374,600,3829.196863
14.592744,151,3832.38207
16.850786,187,3841.578715
-0.2491833,600,3842.022214
14.258701,147,3843.061067
16.41171,416,3843.293188
13.458421,133,3844.471151
-7.6901107,231,3848.440129
-9.329299,190,3848.544509
13.88515,218,3850.693537
0.6216703,600,3856.852914
16.500967,236,3859.26436
10.615173,79,3859.592184
-8.892676,487,3860.060884
-8.853824,115,3861.378068
13.459513,166,3862.01193
16.54065,183,3862.248882
12.426417,63,3867.218782
16.902037,215,3867.448828
12.110207,215,3868.789098
11.759944,145,3873.150338
13.585896,106,3874.136744
-7.7166586,130,3877.023172
14.540409,153,3878.696409
12.516182,189,3880.579915
-9.93523,20,3880.948953
-1.0205112,600,3883.4732
11.821042,98,3884.260622
14.195534,382,3885.307115
11.038558,41,3885.620803
11.768689,175,3887.19006
10.906976,38,3889.559548
13.999656,281,3891.432269
-10.055586,7,3892.200586
10.850879,77,3894.417264
11.446862,74,3895.644318
15.4889965,207,3900.531519
16.395008,299,3901.127531
13.514483,133,3904.773749
16.79315,226,3906.370085
13.120703,111,3907.069281
11.423651,55,3912.710128
-1.5426668,600,3916.735332
12.81625,151,3918.458215
15.643914,207,3924.152457
12.687981,194,3926.854712
14.823896,181,3927.657569
-10.00109,488,3929.671151
15.3883,168,3931.729214
14.72323,325,3932.619552
15.896624,370,3934.342955
1.9803962,600,3937.059286
16.556355,192,3946.08449
0.8597068,600,3951.727131
-1.5860044,600,3952.513563
14.02206,189,3955.777334
16.64952,179,3966.362782
11.469778,144,3972.212395
15.714466,412,3973.685339
11.462151,70,3974.257267
11.27439,77,3982.993232
13.324739,107,3984.421734
0.7363079,600,3984.889596
-2.8978596,600,3986.535491
17.055613,181,3994.023703
-4.0096545,600,3995.623463
1.1009282,600,3997.517395
3.0488038,600,3999.682659
13.05889,123,4000.239084
-0.6632733,600,4000.59514
10.999203,449,4003.262258
15.549286,588,4003.458491
11.517404,65,4004.828246
-10.311367,124,4009.557992
13.965908,248,4010.86079
13.995174,233,4010.965746
-10.106195,178,4014.090031
1.3204418,600,4019.658259
15.386547,148,4020.338964
15.8605995,183,4020.438696
13.82476,118,4023.103876
14.389054,122,4024.945062
13.410737,124,4025.047489
-10.173748,98,4025.381306
14.468397,204,4028.175866
17.141468,262,4033.108808
13.356775,93,4035.918123
15.209958,148,4039.924281
16.038782,181,4041.073951
15.83624,143,4041.288882
11.260739,34,4043.868457
12.302675,80,4050.359424
0.23530808,600,4052.230291
13.265328,156,4053.588583
12.708162,88,4060.324432
11.446606,94,4062.961703
-0.69614214,600,4068.46692
16.2305,242,4068.604362
1.4608914,600,4068.84318
-8.349483,167,4072.735557
-9.2531595,471,4078.532099
-8.784785,91,4078.90022
13.073256,168,4079.575536
14.565496,158,4081.056978
5.083419,561,4083.519953
13.7724085,133,4083.725376
13.070952,119,4086.178971
15.597296,374,4086.305442
-1.9279653,600,4088.623087
14.363453,115,4092.620451
13.406462,110,4096.270504
15.044636,555,4096.270556
0.45252922,600,4096.397501
15.569298,156,4096.658602
15.326391,155,4103.917279
16.344126,201,4106.381381
14.150027,157,4106.486447
14.54769,126,4106.946441
16.125488,149,4113.254572
12.154904,426,4117.28298
16.877022,188,4117.725501
14.0909,139,4119.701243
13.504019,127,4120.856088
15.861073,155,4124.152754
11.211351,58,4126.301346
15.710939,178,4133.555859
12.980987,146,4133.999874
12.657021,92,4134.698673
-5.106608,260,4136.705734
16.471027,186,4139.072087
10.292583,206,4144.448674
11.900513,91,4145.134976
-6.7433987,600,4146.956969
12.176361,118,4147.556264
11.453012,186,4147.665288
8.7450695,542,4148.204329
1.9611413,600,4149.497809
10.951104,25,4151.075172
13.1498,107,4151.309847
14.664643,152,4154.088475
13.867146,109,4156.921358
11.64181,128,4159.846049
-0.56502444,600,4164.843984
-0.9848184,600,4165.167843
16.763763,174,4166.863374
13.418951,164,4168.22605
-8.232385,118,4170.338105
13.464772,143,4170.338164
15.524313,177,4171.184019
14.302589,175,4171.184078
12.588388,76,4173.313536
15.805918,279,4179.157411
10.2719965,81,4180.277072
16.01113,150,4183.662431
14.552449,453,4185.057371
-9.623232,170,4187.303987
15.519912,249,4187.855466
12.649115,145,4189.794811
13.252901,86,4190.130707
14.213902,176,4190.264672
16.206139,182,4190.922949
12.120709,125,4193.433686
10.68518,55,4194.227926
11.122837,50,4195.440798
12.008168,58,4196.675389
14.301321,283,4197.0887
-9.791838,38,4200.860356
16.088829,171,4202.932067
11.985281,83,4203.349136
11.767897,81,4204.36518
16.554031,179,4205.146743
11.577996,70,4208.586023
-10.001027,170,4209.157809
16.366966,190,4212.113381
14.292774,182,4213.687152
-1.98351,600,4215.393484
13.458544,112,4215.500309
13.2927475,128,4217.696416
12.237757,86,4218.846932
13.658623,109,4220.986887
15.726857,142,4221.191826
13.8480835,103,4223.764324
10.785965,77,4224.23125
11.325872,106,4227.462485
-9.414047,39,4228.743286
15.135453,134,4233.10676
12.79019,99,4235.191056
11.632,424,4235.297474
12.716797,71,4235.627318
14.449058,143,4237.340796
-2.8621738,600,4239.075125
15.860911,280,4245.54156
13.910221,148,4245.541619
13.257641,256,4250.273836
14.454004,144,4251.502362
14.390744,163,4255.773917
17.036259,193,4256.958411
11.296076,45,4332.633955
15.311253,144,4333.639731
14.301192,119,4335.550177
-1.8429658,600,4336.648242
15.551582,283,4336.884719
-2.699039,600,4344.035936
15.293968,209,4346.815653
14.052183,263,4346.917402
10.768879,95,4347.292093
14.90296,155,4349.947589
15.0478115,147,4350.048887
14.933611,196,4350.715932
15.945093,148,4352.07302
-1.3748343,600,4358.418133
14.23186,117,4360.225494
12.2212515,128,4360.981534
16.042973,172,4363.09847
15.814253,150,4363.569198
14.592432,130,4364.310827
12.234701,113,4364.514811
13.96594,146,4366.261805
11.222336,84,4367.746119
12.06492,70,4368.050457
16.776165,161,4368.594805
13.152153,79,4372.395828
12.439211,75,4372.725504
-1.9495271,600,4374.637039
13.183369,83,4375.572599
14.022816,116,4376.134696
11.772114,78,4376.482571
11.293266,112,4377.150752
-3.0952973,600,4378.046046
11.710764,90,4378.154466
11.216005,33,4379.235592
11.381173,399,4381.411825
12.509499,110,4384.655908
11.285845,56,4385.42046
15.162238,252,4389.118544
13.44334,137,4391.665917
15.751801,197,4394.768803
-6.279134,208,4397.894078
16.162773,190,4398.359103
13.031409,138,4400.189521
14.554411,292,4401.29393
15.209844,229,4401.749217
12.991066,118,4402.429171
14.561067,203,4404.114256
11.337174,178,4411.907994
14.64526,123,4414.108274
15.531969,152,4415.584158
14.370753,275,4416.480626
14.279502,133,4419.258883
15.154291,191,4419.597903
14.895942,157,4420.269822
13.430144,401,4423.304767
14.33626,135,4430.993865
14.309114,110,4432.146559
14.745003,144,4432.987636
15.693029,290,4434.378247
15.055397,128,4434.934388
16.875471,204,4435.162502
16.119385,330,4439.396496
15.073065,150,4440.562495
10.959449,58,4441.872725
16.063925,245,4442.205669
-0.88954216,600,4445.96213
12.7350645,73,4447.639312
16.600283,201,4453.904259
12.007612,74,4454.343117
16.138542,191,4454.683142
10.078904,315,4455.122444
11.857991,231,4458.371427
1.5696576,600,4462.899418
14.167842,139,4470.08064
14.739571,283,4472.604177
14.792847,246,4475.55501
13.755953,367,4476.012704
17.016312,215,4479.026437
15.766451,244,4481.502969
11.723877,62,4482.983385
11.297693,121,4486.304893
14.517984,397,4486.75363
15.978313,214,4487.189939
10.540441,60,4488.337418
14.808684,324,4491.849956
13.207539,153,4496.346512
10.2945175,113,4499.075871
14.50954,368,4500.090312
11.743402,167,4501.956949
0.71438575,600,4502.969502
14.7592945,142,4504.470741
13.033026,80,4505.475336
11.560534,148,4508.673547
1.1849824,600,4510.172829
12.882366,213,4510.976591
12.778854,66,4512.038249
16.991158,231,4513.477836
11.4713545,356,4515.97085
13.771679,143,4518.258658
11.59787,69,4518.858493
13.62937,103,4520.530714
