#{"t_start": 1768616615.9533436, "env_id": "None"}
r,l,t
-9.87789,52,3508.947241
1.7615285,600,3511.141844
12.925467,96,3511.745175
1.3637898,600,3514.777631
16.482727,266,3524.367366
5.4759216,600,3529.955138
17.514519,264,3532.89408
12.289295,358,3594.903998
14.767519,226,3595.01166
16.657547,208,3596.503709
15.21517,271,3597.28029
5.014917,600,3598.311704
15.846567,266,3600.161319
12.732898,128,3602.13257
14.875807,438,3603.617413
10.782833,69,3606.254259
11.884203,456,3606.846061
-8.966822,86,3607.202298
15.133144,185,3611.532008
16.286242,265,3612.565675
17.195301,403,3613.292169
13.090156,94,3614.601234
17.510157,278,3632.443245
16.966612,268,3633.285205
16.939217,331,3633.410508
15.865724,229,3633.521927
15.642124,189,3636.640003
17.061474,265,3643.501202
15.115292,285,3644.802251
14.71394,205,3657.362127
14.253635,126,3658.332138
16.11152,390,3658.916568
16.039278,210,3661.297475
5.0542607,600,3664.933136
16.857985,286,3666.083033
4.891979,600,3666.554844
-9.921254,13,3667.604421
16.836851,198,3668.067289
13.679613,107,3669.996713
11.620166,127,3673.905689
-8.348448,66,3675.892299
6.487573,600,3676.615763
1.4305813,600,3677.560079
15.129127,108,3677.669149
14.095312,113,3679.866617
13.776938,185,3680.114196
-9.335751,21,3680.114259
16.761139,169,3681.199608
13.413556,119,3681.655642
-7.7738676,71,3682.276777
16.53667,151,3687.874703
13.991241,107,3692.684067
11.559517,153,3695.739452
16.303604,134,3697.202223
12.533131,94,3699.014204
15.249403,141,3699.014275
17.324142,165,3699.738836
17.383255,181,3701.64861
17.596334,181,3703.118894
16.029095,231,3703.232481
7.0544605,600,3704.189808
4.3747697,600,3704.324542
16.297306,266,3708.097308
13.370301,116,3710.807123
13.874635,103,3711.16315
12.035013,70,3711.404666
15.461424,144,3716.632195
12.601555,113,3717.508225
16.506096,136,3717.618717
17.372875,187,3717.740272
15.787524,129,3718.436598
12.76462,75,3719.914545
-7.9439883,127,3722.958782
-6.036031,299,3727.72507
-6.156365,162,3729.640363
15.13674,120,3730.558531
17.140846,279,3731.623121
17.670063,192,3733.668679
-7.2275515,143,3733.981121
11.124939,49,3735.273302
15.903118,143,3736.433559
15.889082,127,3737.640667
15.909632,166,3737.640743
-9.069565,190,3739.653597
14.638746,208,3741.929935
12.894701,91,3742.262773
11.77991,41,3742.478913
-9.080641,26,3742.725801
17.76133,172,3747.800463
13.766896,117,3750.268854
15.195832,114,3751.103657
12.577603,412,3752.55447
17.71441,169,3753.967641
17.5582,185,3755.467998
14.865423,129,3757.748814
-8.36977,266,3761.844004
17.18061,163,3761.992813
13.301706,91,3764.733869
14.271403,131,3766.596004
16.319002,183,3769.44084
12.794954,65,3769.687188
11.777975,48,3770.411077
14.99617,107,3770.411136
11.580308,44,3775.597268
12.930804,75,3779.188388
17.524437,161,3785.348502
16.493948,156,3787.855606
17.605103,181,3790.557601
11.25377,29,3791.274237
16.9431,145,3796.03455
14.053432,112,3798.461615
14.275853,117,3804.241998
3.670572,600,3805.818422
11.758809,39,3808.782257
16.345829,135,3811.891649
2.1857505,600,3812.339727
3.143371,600,3812.693371
13.077171,96,3816.963537
-7.5478888,95,3819.902741
