#{"t_start": 1768953343.4971309, "env_id": "None"}
r,l,t
-2.0434813,600,6887.658818
-2.1979387,600,6890.252645
2.5107634,600,6902.166968
-1.0154,600,6909.273066
-0.16755961,600,6914.288364
-2.686488,600,6918.158028
1.5594642,600,6920.885874
-3.028729,600,6921.492944
1.066398,600,6926.597683
-1.8163074,600,6928.377441
0.21129051,600,6953.95804
-1.9024267,600,6955.235634
0.07293913,600,6959.653033
1.955535,600,6962.246373
-4.0162497,600,6974.612846
1.1863059,600,6981.889825
-0.7782904,600,6987.040183
-3.4793985,600,7177.307787
-1.340371,600,7179.884778
-2.6596756,600,7180.434263
-0.958438,600,7185.346147
1.4458804,600,7187.010675
0.05709531,600,7212.209873
-2.3067462,600,7213.554275
2.1134555,600,7217.850518
2.10578,600,7220.383501
2.5634265,600,7232.49554
0.7538162,600,7239.634481
-0.22405423,600,7244.729051
-0.29622898,600,7248.505516
2.4349132,600,7251.3322
0.6278416,600,7251.938758
0.57371914,600,7257.277498
0.50447595,600,7259.155757
1.633693,600,7284.879067
1.6967407,600,7286.193011
-8.574989,577,7287.832126
0.88038963,600,7293.281965
-9.812884,400,7300.365668
0.41165575,600,7305.595071
2.5681262,600,7312.82271
-0.6194002,600,7317.89577
-0.64697707,600,7321.762103
12.948507,140,7322.465588
0.49579406,600,7325.119809
-0.20402083,600,7330.34364
-4.205146,600,7332.148488
14.274261,381,7334.034534
-12.737785,198,7346.435277
0.021913966,600,7357.631409
